,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,t_id,user_id,t_sentiment,t_stance,t_date,t_text,hashtags
43,43,43,2139955,746372934323810304,165366489,neutral,other,2016-06-24T16:02:29.000Z,When the peasants revolt in Britain they shoot themselves in the foot - well  done #brexiters,['brexiters']
44,44,44,2039091,746325462209732608,2432555838,negative,other,2016-06-24T12:53:50.000Z,"I'm sorry, I'm breaking my promise. Sat next to gloating #Brexit-ers. Get the fuck out. This is not the time for gloating. For fucks sake.",['brexiters']
45,45,45,137017,701440211209822208,2365347215,positive,remain,2016-02-21T16:15:53.000Z,But Boris is pro-EU. I guess we have to hope that he's massively trolling the #Brexit-ers and proving to DC he won't do as he's told.,['brexiters']
46,46,46,1261337,744269645746626560,702250695265808384,negative,other,2016-06-18T20:44:46.000Z,@DaveKeating @MikeH_PR Perhaps that explains why so many Brits have such a distorted notion of EU legislation. #Brexit-ers should take note.,['brexiters']
47,47,47,531844,723279609165418496,222825451,negative,other,2016-04-21T22:37:51.000Z,@faisalislam Yet loads of tweeps on my timeline prefer to tell @POTUS to F-off. Scarily unsophisticated anti-EU argument by #Brexit-ers,['brexiters']
48,48,48,646161,730537432958013440,191022981,positive,leave,2016-05-11T23:17:51.000Z,The #brexit'ers say they are leading the people's campaign. This bunch of old money and Etonians doesn't even know what a commoner id,['brexiters']
49,49,49,1025361,741576598906929152,226573495,positive,other,2016-06-11T10:23:33.000Z,Funny how thugs are the most passionate #Brexit'ers https://t.co/RJSyQj7Cb3,['brexiters']
50,50,50,371379,712202650557743104,368224044,positive,leave,2016-03-22T09:01:58.000Z,"@NataliaAntonova #Brexit'ers are the winners, you won't deny it https://t.co/QDTnd3Yq9F",['brexiters']
51,51,51,381077,712735661326000128,15084702,negative,remain,2016-03-23T20:19:58.000Z,This is just sad. And so typical of #brexit-ers. Making it up as they go along. https://t.co/647InaSe4q,['brexiters']
52,52,52,1903669,746271322829885440,198596363,positive,other,2016-06-24T09:18:43.000Z,Congratulations to the #Brexit-ers who have secured another £250 billion for the banks! Now that's really kicking the establishment!,['brexiters']
53,53,53,914210,739585592208592896,2849651386,positive,other,2016-06-05T22:32:00.000Z,@BeverleyTruth @UKIPNFKN @uk_euref This is a sentiment shared between majority if not all #Brexit'ers,['brexiters']
54,54,54,704415,732619542250262528,28533091,neutral,other,2016-05-17T17:11:24.000Z,@montie @andrew_lilico Cameron employed by &amp; supported couple of #Brexit-ers 15+ years ago so @George_Osborne must be wrong. Yep. Nailed it,['brexiters']
55,55,55,336057,709651080733392896,9820002,positive,remain,2016-03-15T08:02:56.000Z,"One for all the ""human rights nonsense/we could be like Norway"" #Brexit-ers... https://t.co/wS5gfk9fx7",['brexiters']
56,56,56,547224,723827542965235712,47739564,positive,other,2016-04-23T10:55:08.000Z,"Somewhere, way down the line, UK-US trade agreement might happen but it's back of queue, @POTUS tells #Brexit'ers. https://t.co/sIzyBNnMRJ",['brexiters']
57,57,57,560215,724546419667963904,103554972,positive,remain,2016-04-25T10:31:42.000Z,What am I saying?!Twitter #brexit-ers are mindless noise.#theresamay is home sec in leadership fight &amp; knows much better.She wins hands down,['brexiters']
58,58,58,825820,737191966312648704,286249825,negative,remain,2016-05-30T08:00:35.000Z,"#brexit-ers complaining about BBC bias towards govt,

First time u've seen it? If they're doing that to Tory Boris, imagine what Corbyn gets",['brexiters']
59,59,59,446319,718045452789280768,270416438,negative,other,2016-04-07T11:59:11.000Z,"David Cameron says it's 'not undemocratic' using £9m taxpayers on pro-EU propaganda, fuck you #Brexit'ers! (07Apr16) https://t.co/zIqM2UJSkI",['brexiters']
60,60,60,2076567,746341940808007680,187330176,negative,remain,2016-06-24T13:59:19.000Z,"This is so not about our lovely #Brexit-ers, but it sure as hell may as well be. https://t.co/jUwuZxN8lU",['brexiters']
61,61,61,894542,739016012612444160,9820002,negative,remain,2016-06-04T08:48:42.000Z,Seems the #Brexit-ers are being encouraged to attack @KayBurley to distract from how bad Gove was. Interesting... https://t.co/SpweFjIaRI,['brexiters']
62,62,62,2254327,746452766541942784,313360148,neutral,remain,2016-06-24T21:19:42.000Z,"The worthless Zimbabwe-an $?
North Korea can try her luck then.
These #Brexit-ers have no clue what they have done https://t.co/4DBZAjHptO",['brexiters']
63,63,63,697380,732443150048862208,368224044,negative,remain,2016-05-17T05:30:29.000Z,"@RedRoomWriter Once you failed with your anti-EU smear statements, you turned to neo-nazi supremacism rhetoric. Common for all #Brexit'ers.",['brexiters']
64,64,64,989636,740993844859305984,18602793,positive,other,2016-06-09T19:47:54.000Z,I suppose the old iPhone user joke can now apply to #Brexit-ers.,['brexiters']
65,65,65,891074,738885578704445440,18551356,neutral,remain,2016-06-04T00:10:24.000Z,"are you sure #Brexiters aren't thinking 'what's popular? the NHS! Right, Brexit to save the NHS!' cynical and transparent @ceterisparibusy",['brexiters']
66,66,66,1682437,746191699186094080,416490624,neutral,other,2016-06-24T04:02:19.000Z,"It would serve the #Brexit-ers right if Scotland, Wales, Cornwall, and the Isle of Man exited the UK and joined the EU as separate nations.",['brexiters']
67,67,67,1851364,746282275080445952,2199968937,positive,other,2016-06-24T10:02:14.000Z,"#Brexiters ""We're the world's 5th largest economy, we'll be fine!!!"" -UK votes Brexit- *we're the world's 6th largest economy by lunchtime*",['brexiters']
68,68,68,502251,721805515777576960,457065044,neutral,remain,2016-04-17T21:00:20.000Z,So typical of the stream of xenophobia regardless of cost from #brexit-ers https://t.co/sNXQpQwRtN,['brexiters']
69,69,69,1255672,744184098441289728,132701242,neutral,other,2016-06-18T15:04:49.000Z,Most #Brexit-ers don't understand xenophobia because it has too many syllables :D https://t.co/x36MQFWakj,['brexiters']
70,70,70,783059,735489454169673728,81703941,negative,other,2016-05-25T15:15:25.000Z,The EU question is so complicated and nuanced I am suspicious of the bend-horseshoes-around-it certainty of #Brexit-ers.,['brexiters']
71,71,71,1024191,741562480522973184,2873001484,neutral,other,2016-06-11T09:27:27.000Z,Memento #Brexit-ers https://t.co/gBbUDEJCHQ,['brexiters']
72,72,72,954661,740398433572421632,393271504,positive,remain,2016-06-08T04:21:57.000Z,#brexit'ers want a global outlook not a little European one like remain. This claim is a straw man bc they have nowt https://t.co/GwOIxUWwwp,['brexiters']
73,73,73,1592881,746120031977672704,15950681,neutral,remain,2016-06-23T23:17:32.000Z,"Oh, #Brexit-ers, look what you've done: Frexit ... Nexit ... Auxit ...
https://t.co/ZJy1YGS4Y3 https://t.co/Hp7Rl4hLC7",['brexiters']
74,74,74,1547291,745982881814687744,2311830163,positive,remain,2016-06-23T14:12:33.000Z,@SanamF24 I am sure #Brexit|ers love this one and are easily convinced to change their minds seeing this :-))),['brexiters']
75,75,75,1047223,741962955009470464,232335155,negative,remain,2016-06-12T11:58:48.000Z,"@johnmcdonnellMP spot on here- these are the #Brexit-ers: Johnson B, Gove, Fox, PatersonWhittingdale, Grayling. GRIM https://t.co/F3q3SKQalR",['brexiters']
76,76,76,41287,694420055250046976,239957663,positive,other,2016-02-02T07:20:17.000Z,"#Brexit-ers claim EU becoming federal state, ignoring that it is in much greater danger of disintegration. https://t.co/59oeKO9fQa via @FT",['brexiters']
77,77,77,133816,701381554451443712,2365347215,neutral,other,2016-02-21T12:22:48.000Z,If IDS is bringing out terrorism-based scaremongering now what are the #Brexit-ers going to have left come June? Aliens? Biblical plagues?,['brexiters']
78,78,78,215529,703510636786032640,3311748131,neutral,other,2016-02-27T09:23:01.000Z,"@Xians4EU The perception is as absurd a caricature as those Remainers who characterise #Brexit-ers as ""nationalist"" / ""little-Englanders"".",['brexiters']
79,79,79,267184,705764121673912320,1316707231,negative,other,2016-03-04T14:37:33.000Z,@PaulJBelcher @Closed404 @SEELeeds All those people still living thanks to the EU. #brexit'ers must HATE that!,['brexiters']
80,80,80,1189588,743399376345759744,105891279,negative,remain,2016-06-16T11:06:37.000Z,"#Brexit'ers voting out of despair over the EU handling of the refugee crisis, can rest assured that the UK record is miserly in comparison.",['brexiters']
81,81,81,1385818,745246318323507200,1140059360,negative,other,2016-06-21T13:25:42.000Z,"@kevinOhfuckit1 You already went bankrupt EU-shill, otherwise would not resort to taking a paid job to troll #Brexit|ers
@georgegalloway",['brexiters']
82,82,82,230293,704207119415955456,501139438,negative,other,2016-02-29T07:30:35.000Z,"#Brexit-ers play down difficulties of renegotiating trade &amp; other deals, but process of withdrawal could take years. https://t.co/2KeL4rXefW",['brexiters']
83,83,83,2382957,746676517434953728,18643437,negative,remain,2016-06-25T12:08:48.000Z,"You found ONE single egg account. Meanwhile, #Brexit-ers have been labeled racist, fascist, every name under the sun https://t.co/MpmQNzLaun",['brexiters']
84,84,84,1208968,743542741406093312,836681,negative,other,2016-06-16T20:36:18.000Z,Urgh - I'm being trolled by #brexit-ers :-(,['brexiters']
85,85,85,552153,724129878136786944,106788885,positive,remain,2016-04-24T06:56:31.000Z,Also a good reminder for #Brexit-ers who're writing off PBO's statement with 'oh he's only got nine months.' UK still has to trade w/USA,['brexiters']
86,86,86,550223,724003642932604928,109850582,positive,remain,2016-04-23T22:34:54.000Z,"I think remain win is certain but given how much outside help he's had to enlist, I can't imagine Tory #brexit-ers will let Cameron be",['brexiters']
87,87,87,1716177,746205802373873664,16923074,negative,remain,2016-06-24T04:58:21.000Z,"#brexit-ers, regardless of your own rationale for voting, the out campaign was disgracefully based on lies, half-truths, xenophobia &amp; racism",['brexiters']
88,88,88,2257853,746456284434665472,313360148,neutral,remain,2016-06-24T21:33:41.000Z,"The #Brexit-ers' reality show became reality
The world's diplomatic response:
Paddle your own canoe",['brexiters']
89,89,89,777396,735363929254338560,700721937215979520,neutral,other,2016-05-25T06:56:37.000Z,"Nobody said *ALL* #Brexit-ers are Nazis @Liamkop, we just indicated that the vermin in that article are bona fide (swastika tattooed) Nazis!",['brexiters']
90,90,90,851553,737948455633444864,457065044,positive,remain,2016-06-01T10:06:36.000Z,.@MikeGapes Isn't it breathtaking to see how much damage to UK economy #Brexit-ers are prepared to inflict?,['brexiters']
91,91,91,1210708,743571226401116160,1617319410,negative,leave,2016-06-16T22:29:29.000Z,My ability to wine up deluded and racist #Brexit'ers is boundless... I don't need to be in the UK to do it,['brexiters']
92,92,92,705630,732656624020688896,49408574,positive,remain,2016-05-17T19:38:45.000Z,@anthonyarnull @brexpats @georgeperetzqc feel like #Brexit-ers want to take away my Travelcard &amp; leave me with a single to Cockfosters,['brexiters']
93,93,93,913437,739561546788003840,523400663,negative,remain,2016-06-05T20:56:27.000Z,"It was ment ironically, #Brexit'ers disrespect women @TheTamikonelf @spizz_oil @MarkWroxham @MaraudingWinger @PowellPolitics @economydreams",['brexiters']
94,94,94,779631,735406223835561984,700721937215979520,neutral,other,2016-05-25T09:44:41.000Z,"For the minority of #Brexit-ers who still think EEA/Norway/#Flexcit Option is really viable, have a read of this.... https://t.co/dneeku6rCY",['brexiters']
95,95,95,783620,735505186219692032,700721937215979520,negative,remain,2016-05-25T16:17:56.000Z,"Except #Brexit-ers don't have a credible economic plan, no matter how much you try to spin it! https://t.co/2jU2XiJgek",['brexiters']
96,96,96,670004,731411291424870400,1130402533,positive,other,2016-05-14T09:10:15.000Z,"@sjwrenlewis #Brexit'ers will only accept a ""remain"" vote if the poll is stacked in their favour. @OborneTweets",['brexiters']
97,97,97,1721452,746207887773470720,274109852,positive,other,2016-06-24T05:06:38.000Z,"#brexit-ers all calling for calm: yeah, that's not how the world works idiots.",['brexiters']
98,98,98,370775,712189321873334272,368224044,positive,other,2016-03-22T08:09:00.000Z,"@Nick_Pettigrew #Brexit'ers hurry to capitaize on the new ""fortune""",['brexiters']
99,99,99,1894614,746267882309419008,294640189,neutral,remain,2016-06-24T09:05:02.000Z,"For all those #brexit-ers who said the EU isn't democratic, how much say will YOU have in choosing our next Prime Minister ?",['brexiters']
100,100,100,965856,740582546065481728,7954512,positive,leave,2016-06-08T16:33:32.000Z,"Do the #brexit-ers  know that the real fight is Digital Sovereignty? The German supreme court ruled it has the last word, the UK can do same",['brexiters']
101,101,101,506116,721992627428659200,280481723,negative,remain,2016-04-18T09:23:51.000Z,"Lots of #Brexit-ers saying ""long-term financial projections are meaningless"". So how can we trust theirs? (FWIW, I remain on the fence.)",['brexiters']
102,102,102,1258256,744222050017894400,106788885,neutral,leave,2016-06-18T17:35:38.000Z,"Yes I know #Brexit-ers' contempt for experts. Then again, Trump and Putin are the only world leaders supporting it https://t.co/WItOMziHUe",['brexiters']
103,103,103,539027,723539789841084416,5839122,neutral,other,2016-04-22T15:51:43.000Z,Prob a sign of desperation that the #Brexit-ers have to resort to irrelevant comparisons to oppose Obama https://t.co/28Ve3WZqZ2,['brexiters']
104,104,104,869717,738371893854674944,49408574,neutral,remain,2016-06-02T14:09:12.000Z,Of course #Brexit-ers are more likely to vote. Most of them are retired and don't have anything else to do that day besides maybe bingo.,['brexiters']
105,105,105,346121,710233331573649408,49408574,neutral,remain,2016-03-16T22:36:36.000Z,Welsh assembly voted on e-cigarettes today. Weren't #Brexit-ers saying EU had already banned them? ;)https://t.co/lDxnImOst5 via @CityAM,['brexiters']
106,106,106,231469,704251598583758848,18160347,negative,other,2016-02-29T10:27:20.000Z,#brexit-ers naive to ignore other states prob want a trade firebreak around us to discourage domino collapse of EU. https://t.co/aisrLVCpNV,['brexiters']
107,107,107,1699856,746198755515392000,19763148,neutral,other,2016-06-24T04:30:21.000Z,Start saying your prayers #Brexit-ers - https://t.co/QuQf9LiGBh,['brexiters']
108,108,108,1937951,746314962260336640,197462813,neutral,other,2016-06-24T12:12:07.000Z,"RT @MartinShovel: Entrenched in post factual politics  created by EUref, nothing that happens, however bad, will cause #Brexiters to questi…",['brexiters']
109,109,109,1103517,742694004588990464,191022981,neutral,other,2016-06-14T12:23:43.000Z,"The NHS, the arts and scientific research is currently underfunded but from some magic source the #brexit'ers find money to fill the gap...",['brexiters']
110,110,110,672146,731502380248879104,368224044,positive,other,2016-05-14T15:12:12.000Z,"@whizzingaway If #Brexit'ers get what they want, they next chop away Scotland, then proceed until every city is a country.",['brexiters']
111,111,111,436495,717364309714681856,20550442,positive,other,2016-04-05T14:52:34.000Z,#BrExit'ers please RT and circulate https://t.co/6EHALq1MHx,['brexiters']
112,112,112,220893,703668171677552640,2317880396,neutral,leave,2016-02-27T19:49:00.000Z,Not for ad hominems but the #Brexit-ers must be the most ragtag bunch of fringe figures ever assembled,['brexiters']
113,113,113,1957134,746292358782849024,426708020,neutral,other,2016-06-24T10:42:18.000Z,"Tubthumping || Chumbawamba 

@Henges - For the #Brexit-ers.",['brexiters']
114,114,114,1506524,745866392688336896,836681,negative,other,2016-06-23T06:29:40.000Z,"@SarahNicholas I'm not saying all #brexit-ers are tin foil hat conspiracy loons, but ... er, not sure how to finish this tweet *bails out*",['brexiters']
115,115,115,1867370,746257820023062528,432027373,positive,other,2016-06-24T08:25:03.000Z,"""The world isn't split into good people and #Brexit-ers."" https://t.co/XtHBROlW0X",['brexiters']
116,116,116,308472,707889433123692544,3847285643,positive,other,2016-03-10T11:22:47.000Z,"@JAFF3 Very few #Brexit'ers want protectionism or seclusion, they just want control over of the UK to be principally based in the UK.",['brexiters']
117,117,117,1180925,743355462947479552,1114568102,positive,other,2016-06-16T08:12:07.000Z,"Fascinating statistics here. Turns out, pretty consistently, #Brexit-ers don't trust anyone; Remainers trust experts https://t.co/p3McaiZAgO",['brexiters']
118,118,118,1836185,746247140238721024,138168339,positive,remain,2016-06-24T07:42:37.000Z,@Passie_Kracht He's been there. He'll fit right in with the #Brexit-ers. :(((,['brexiters']
119,119,119,1566128,746045733925687296,728998074,positive,leave,2016-06-23T18:22:18.000Z,Can someone please explain to the #Brexit'ers that the Great in Gt Britain is a geographic term not a superlative (and it's never gone away),['brexiters']
120,120,120,2443124,746723142245187584,17692759,positive,other,2016-06-25T15:14:05.000Z,"I admire @NicolaSturgeon's decisive actions, unlike the #Brexit-ers, who no longer want to play the game but linger on the pitch w/o a plan",['brexiters']
121,121,121,315905,708250021016301568,21875147,positive,remain,2016-03-11T11:15:38.000Z,".@lasancmt That doesn't surprise me, but it doesn't make #Brexit-ers idiots. The EU is what it is, and Britain would be better off out.",['brexiters']
122,122,122,811866,736510236710690816,700721937215979520,neutral,other,2016-05-28T10:51:38.000Z,"#Brexit-ers say one thing, but yet they people they claim to speak for say something entirely different! Surprised? https://t.co/FGckMANrVv",['brexiters']
123,123,123,690916,732162149540319232,85407635,neutral,other,2016-05-16T10:53:54.000Z,Let's face it; The #Brexit-ers only exist because of Private &amp; Old money: https://t.co/KL64Ow4QAZ Money that wants your rights removed.,['brexiters']
124,124,124,1032390,741677831957188608,223840432,negative,other,2016-06-11T17:05:49.000Z,OFFS! Fed up of listening to xenophobic #Brexit-ers blaming migrants for everything. Lack of jobs &amp; pay &amp; housing fault of pols who let....,['brexiters']
125,125,125,1115860,742795166273146880,332452518,negative,other,2016-06-14T19:05:42.000Z,@PeterInDevon Quite. But experience demonstrates that a lot of #Brexit-ers don’t care about that anyway. Or facts. Or reason. Or logic.,['brexiters']
126,126,126,2039231,746355720489156608,1374378014,negative,other,2016-06-24T14:54:05.000Z,If there are still some #brexiters thinking post-Brexit Britain could avoid triggering article 50 they are so wrong: https://t.co/GDBCLVp91F,['brexiters']
127,127,127,541168,723604212077219840,22298246,neutral,remain,2016-04-22T20:07:42.000Z,@Ruth_E_Davidson Wonder if Scots Nats think #Brexit-ers should get another referendum if and when they lose....?,['brexiters']
128,128,128,1901107,746270290754347008,4211967857,negative,other,2016-06-24T09:14:37.000Z,"@pzf @WillMcAvoyACN #Brexit-ers want to have their UK &amp; IRELAND, too :-(",['brexiters']
