,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,t_id,user_id,t_sentiment,t_stance,t_date,t_text,hashtags
33,33,33,12557,687561860896395264,3039502624,positive,other,2016-01-14T09:08:16.000Z,"Seven options, none good. Still no idea what a vote for #Brexit actually means for the UK #LeadNotLeave #StrongerIn https://t.co/hZbkBhTeh1","['brexit', 'leadnotleave', 'strongerin']"
34,34,34,897024,739078232826368000,591741496,positive,other,2016-06-04T12:55:56.000Z,"Given emotional contortions of #Brexit brigade, nice to see positive moral case from #StrongerIn #leadnotleave https://t.co/mvuk2W74b1","['brexit', 'leadnotleave', 'strongerin']"
35,35,35,1092165,742617679022948352,83409063,neutral,remain,2016-06-14T07:20:26.000Z,"The Sun ""newspaper"" dumbing down their readers politically for Murdoch's #Brexit agenda. #StrongerIn #leadnotleave","['brexit', 'leadnotleave', 'strongerin']"
36,36,36,893745,738998419046404096,38494177,positive,remain,2016-06-04T07:38:47.000Z,"Gordon Brown: Lead, not Leave #UK #LeadnotLeave #Brexit https://t.co/L5TXtOxqye","['brexit', 'leadnotleave', 'uk']"
37,37,37,1077674,742419691885494272,501732841,negative,remain,2016-06-13T18:13:42.000Z,EUrope is a community and not a marketplace! The #UK should #leadnotleave and  #Bremain - no to #Brexit  https://t.co/UIwTtK9cHG,"['brexit', 'leadnotleave', 'uk', 'bremain']"
38,38,38,983170,740906106638217216,3238553917,positive,other,2016-06-09T13:59:15.000Z,#Brexit would be a step down the ladder of progress when the world requires a step up toward #unity #leadnotleave https://t.co/0Y7VWlJs61,"['brexit', 'leadnotleave', 'unity']"
39,39,39,35605,693212348505571328,3135565264,neutral,other,2016-01-29T23:21:17.000Z,"Clutching at Straws..!!! 

#battlingbrexit #LeaveEU #EURef #StrongerIn #StrongerOut #LeadNotLeave #Brexit #VoteIN  https://t.co/CzLC8fyJWk","['brexit', 'strongerout', 'battlingbrexit', 'euref', 'votein', 'leadnotleave', 'leaveeu', 'strongerin']"
40,40,40,61719,696730096103776256,3135565264,negative,remain,2016-02-08T16:19:34.000Z,"We have nothing fear from #Brexit

#BelieveInBritain 

#LeaveEU #EURef #StrongerIn #StrongerOut #LeadNotLeave #No2EU https://t.co/gvCoILTPuC","['brexit', 'strongerout', 'believeinbritain', 'euref', 'leadnotleave', 'leaveeu', 'no2eu', 'strongerin']"
41,41,41,14609,688284386945400832,3135565264,neutral,other,2016-01-16T08:59:20.000Z,"When I see these two I remember #Merkel &amp; #Junker 

#LeaveEU #EURef #StrongerIn #StrongerOut #LeadNotLeave #Brexit  https://t.co/ZSnj4tLzAb","['brexit', 'strongerout', 'euref', 'junker', 'leadnotleave', 'leaveeu', 'merkel', 'strongerin']"
42,42,42,80627,699333675645804544,3135565264,neutral,leave,2016-02-15T20:45:15.000Z,"I'm not listening to our PM &amp; I'm voting to #LeaveEU

#LeaveEU #EURef #StrongerIn #StrongerOut #LeadNotLeave #Brexit https://t.co/qpktqFAsVt","['brexit', 'strongerout', 'euref', 'leadnotleave', 'leaveeu', 'strongerin']"
43,43,43,61523,696711695599869952,3135565264,neutral,leave,2016-02-08T15:06:27.000Z,"It's Your Decision

Democracy V Dictatorship ?

#LeaveEU #EURef #StrongerIn #StrongerOut #LeadNotLeave #Brexit https://t.co/rxrGfCpY3F","['brexit', 'strongerout', 'euref', 'leadnotleave', 'leaveeu', 'strongerin']"
44,44,44,15118,688504042247553024,3135565264,neutral,remain,2016-01-16T23:32:10.000Z,"Im voting to #LeaveEU

So I can get back my British Passport 

#EURef #StrongerIn #StrongerOut #LeadNotLeave #Brexit https://t.co/ipMj3OKdy4","['brexit', 'strongerout', 'euref', 'leadnotleave', 'leaveeu', 'strongerin']"
45,45,45,33583,692865632308625408,3135565264,neutral,remain,2016-01-29T00:23:34.000Z,"Are the British public really gonna fall for this ?

#LeaveEU #EURef #StrongerIn #StrongerOut #LeadNotLeave #Brexit
 https://t.co/IYVefZkGVs","['brexit', 'strongerout', 'euref', 'leadnotleave', 'leaveeu', 'strongerin']"
46,46,46,16484,688873673781022720,3135565264,positive,other,2016-01-18T00:00:57.000Z,"will the last person out please turn off the light.

#LeaveEU #EURef #StrongerIn #StrongerOut #LeadNotLeave #Brexit
 https://t.co/tdgHWaOty7","['brexit', 'strongerout', 'euref', 'leadnotleave', 'leaveeu', 'strongerin']"
47,47,47,51079,695317114303967232,3135565264,negative,other,2016-02-04T18:44:53.000Z,"You might not like the truth but it must be told

#LeaveEU #EURef #StrongerIn #StrongerOut #LeadNotLeave #Brexit  https://t.co/252C8F3lrv","['brexit', 'strongerout', 'euref', 'leadnotleave', 'leaveeu', 'strongerin']"
48,48,48,75037,698854580419960832,3135565264,neutral,remain,2016-02-14T13:01:30.000Z,"the #EuropeanUnion RIP

 #LeaveEU #EURef #StrongerIn #StrongerOut #LeadNotLeave #Brexit #VoteIN https://t.co/bOMoXRWJVI","['brexit', 'strongerout', 'euref', 'votein', 'europeanunion', 'leadnotleave', 'leaveeu', 'strongerin']"
49,49,49,18263,689521498000859136,3135565264,negative,remain,2016-01-19T18:55:10.000Z,"thanks #EU for destroying our fishing industry

 #EURef #StrongerIn #StrongerOut #LeadNotLeave #Brexit #VoteIN https://t.co/NHiYck9nke","['brexit', 'strongerout', 'euref', 'votein', 'leadnotleave', 'eu', 'strongerin']"
50,50,50,14568,688259996241399808,3135565264,negative,remain,2016-01-16T07:22:25.000Z,"do you want to live in a failed #EU State ?

#LeaveEU #EURef #StrongerIn #StrongerOut #LeadNotLeave #Brexit #VoteIN https://t.co/RhDaCxBW8A","['brexit', 'strongerout', 'euref', 'votein', 'leadnotleave', 'leaveeu', 'eu', 'strongerin']"
51,51,51,75690,698936851504177152,3135565264,positive,other,2016-02-14T18:28:25.000Z,"Who Do You want in charge of your Country ?

#LeaveEU #EURef #StrongerIn #StrongerOut #LeadNotLeave #Brexit #VoteIN https://t.co/QDxphFK55F","['brexit', 'strongerout', 'euref', 'votein', 'leadnotleave', 'leaveeu', 'strongerin']"
52,52,52,81936,699490765416824832,3135565264,positive,other,2016-02-16T07:09:29.000Z,"Last chance to save our country ........

#LeaveEU #EURef #StrongerIn #StrongerOut #LeadNotLeave #Brexit #VoteIN https://t.co/w8dHnLCEd5","['brexit', 'strongerout', 'euref', 'votein', 'leadnotleave', 'leaveeu', 'strongerin']"
53,53,53,37282,693826445341237248,3135565264,positive,other,2016-01-31T16:01:29.000Z,"I want OUT ..!!

#LeaveEU #EURef #StrongerIn #StrongerOut #LeadNotLeave #Brexit #VoteIN https://t.co/SIw9AThIic","['brexit', 'strongerout', 'euref', 'votein', 'leadnotleave', 'leaveeu', 'strongerin']"
54,54,54,23859,690797721100353536,3135565264,neutral,other,2016-01-23T07:26:25.000Z,"Reasons to #LeaveEU

#LeaveEU #EURef #StrongerIn #StrongerOut #LeadNotLeave #Brexit #VoteIN https://t.co/8MxSmrIQgy","['brexit', 'strongerout', 'euref', 'votein', 'leadnotleave', 'leaveeu', 'strongerin']"
55,55,55,15763,688691020192727040,3135565264,neutral,other,2016-01-17T11:55:09.000Z,"Im voting to #LeaveEU

#LeaveEU #EURef #StrongerIn #StrongerOut #LeadNotLeave #Brexit #VoteIN https://t.co/ED9jTZ9GLJ","['brexit', 'strongerout', 'euref', 'votein', 'leadnotleave', 'leaveeu', 'strongerin']"
56,56,56,65469,697332284169576448,3135565264,positive,other,2016-02-10T08:12:27.000Z,"Who do you want running your country ?

#LeaveEU #EURef #StrongerIn #StrongerOut #LeadNotLeave #Brexit #VoteIN https://t.co/HBdwIkf1Vg","['brexit', 'strongerout', 'euref', 'votein', 'leadnotleave', 'leaveeu', 'strongerin']"
57,57,57,65441,697330360435216384,3135565264,positive,other,2016-02-10T08:04:48.000Z,"Time for an amicable divorce 

Time for #Brexit

#LeaveEU #EURef #StrongerIn #StrongerOut #LeadNotLeave #VoteIN https://t.co/w2XSRuCnaj","['brexit', 'strongerout', 'euref', 'votein', 'leadnotleave', 'leaveeu', 'strongerin']"
58,58,58,28246,691787651087736832,3135565264,positive,other,2016-01-26T01:00:03.000Z,"Who do you want running your Country ?

#LeaveEU #EURef #StrongerIn #StrongerOut #LeadNotLeave #Brexit #VoteIN https://t.co/h1KftiblPE","['brexit', 'strongerout', 'euref', 'votein', 'leadnotleave', 'leaveeu', 'strongerin']"
59,59,59,73434,698614702633525248,3135565264,negative,other,2016-02-13T21:08:19.000Z,"Ever get the feeling youve been cheated ?

#LeaveEU #EURef #StrongerIn #StrongerOut #LeadNotLeave #Brexit #VoteIN https://t.co/K5SAuFw4f0","['brexit', 'strongerout', 'euref', 'votein', 'leadnotleave', 'leaveeu', 'strongerin']"
60,60,60,71940,698280408635547648,3135565264,neutral,other,2016-02-12T22:59:57.000Z,"Reasons to #LeaveEU

this is just not fair

#LeaveEU #EURef #StrongerIn #StrongerOut #LeadNotLeave #Brexit #VoteIN https://t.co/pXDFmB0MYu","['brexit', 'strongerout', 'euref', 'votein', 'leadnotleave', 'leaveeu', 'strongerin']"
61,61,61,14559,688257126616059904,3135565264,neutral,other,2016-01-16T07:11:00.000Z,"Im voting to #LeaveEU

#LeaveEU #EURef #StrongerIn #StrongerOut #LeadNotLeave #Brexit #VoteIN https://t.co/cGKBdI0HgA","['brexit', 'strongerout', 'euref', 'votein', 'leadnotleave', 'leaveeu', 'strongerin']"
62,62,62,75575,698922374037696512,3135565264,neutral,other,2016-02-14T17:30:53.000Z,"Im voting to #LeaveEU

#LeaveEU #EURef #StrongerIn #StrongerOut #LeadNotLeave #Brexit #VoteIN
 https://t.co/duYc0mhTXl","['brexit', 'strongerout', 'euref', 'votein', 'leadnotleave', 'leaveeu', 'strongerin']"
63,63,63,59925,696611041627795456,3135565264,neutral,other,2016-02-08T08:26:29.000Z,"Before you Vote in #EUreferendum,you must read this 

#LeaveEU #EURef #StrongerIn #StrongerOut #LeadNotLeave #Brexit https://t.co/sO4zr50gen","['brexit', 'strongerout', 'eureferendum,you', 'euref', 'leadnotleave', 'leaveeu', 'strongerin']"
64,64,64,1559047,746020326170038272,2479436480,positive,remain,2016-06-23T16:41:20.000Z,"Don't screw this up Britain! Lead, not leave! #Brexit #Bremain #VoteRemain #WeWouldMissYou #LeadnotLeave","['brexit', 'voteremain', 'bremain', 'leadnotleave', 'wewouldmissyou']"
65,65,65,1119222,742849247339511808,300926828,positive,other,2016-06-14T22:40:36.000Z,This is what I find inspirational! This is my dream for the whole world! https://t.co/ufCKWUUsLI #EURef #Brexit #DareToDream #LeadNotLeave,"['daretodream', 'euref', 'brexit', 'leadnotleave']"
66,66,66,1332717,744945039210602496,3050718033,neutral,other,2016-06-20T17:28:32.000Z,On hearing Leave's plans for Brexit. #DogsAgainstBrexit #LeadNotLeave @StrongerIn @lilianedwards @vestager https://t.co/hNWNwbDSOz,"['dogsagainstbrexit', 'leadnotleave']"
67,67,67,796533,735951424320897024,717830426727989248,negative,remain,2016-05-26T21:51:07.000Z,"#Brexit uncertainty surely turns the clock back. #Bremain still uncertain, ever cautious of where the #EU will try to go, so #LeadNotLeave","['eu', 'brexit', 'leadnotleave', 'bremain']"
68,68,68,1264947,744395553983897600,2435053308,neutral,remain,2016-06-19T05:05:04.000Z,"@GerardBattenMEP Brexit won't lead to higher wages, but to a higher cost of living and fewer jobs #EU #LeadNotLeave","['eu', 'leadnotleave']"
69,69,69,824079,737063804685692928,717830426727989248,negative,other,2016-05-29T23:31:19.000Z,#LeadNotLeave majority over #Brexit. Both sides agreed on one thing: #EU is still in serious need of reform and we need to lobby our MEP's.,"['eu', 'leadnotleave', 'brexit']"
70,70,70,894826,739021919257759744,218257543,neutral,other,2016-06-04T09:12:10.000Z,A timely reminder that Europe was a bloodbath for centuries before the #EU: https://t.co/DAkI6o3UJn #brexit #leadnotleave,"['eu', 'leadnotleave', 'brexit']"
71,71,71,44073,694589128416071680,3135565264,positive,other,2016-02-02T18:32:07.000Z,"PM's #EU package was ""hardly worth the wait..pathetic""

#LeaveEU #EURef #StrongerIn  #LeadNotLeave #Brexit #EUdeal https://t.co/eZ5jEFCJCs","['eudeal', 'brexit', 'euref', 'leadnotleave', 'leaveeu', 'eu', 'strongerin']"
72,72,72,43831,694585634250440704,3135565264,positive,other,2016-02-02T18:18:14.000Z,"I love my Country &amp; I'm not falling for this sham of an #EUdeal 

#LeaveEU #EURef #StrongerIn  #LeadNotLeave #Brexit https://t.co/5YfsW9job6","['eudeal', 'brexit', 'euref', 'leadnotleave', 'leaveeu', 'strongerin']"
73,73,73,51019,695309131843026944,3135565264,neutral,leave,2016-02-04T18:13:09.000Z,"its all about if you #BelieveInBritain 

#EUdeal #LeaveEU #EURef #StrongerIn #StrongerOut #LeadNotLeave #Brexit  https://t.co/MG9EYpKS4u","['eudeal', 'brexit', 'strongerout', 'believeinbritain', 'euref', 'leadnotleave', 'leaveeu', 'strongerin']"
74,74,74,44170,694599009059639296,3135565264,neutral,leave,2016-02-02T19:11:23.000Z,"Im voting to #LeaveEU ....

#LeaveEU #EURef #StrongerIn #StrongerOut #LeadNotLeave #Brexit #EUdeal  https://t.co/BsoF7Bp7iG","['eudeal', 'brexit', 'strongerout', 'euref', 'leadnotleave', 'leaveeu', 'strongerin']"
75,75,75,1221389,743728312732651520,300926828,positive,other,2016-06-17T08:53:42.000Z,This is inspiring! #EURef #Brexit #LeadNotLeave https://t.co/2guiNhkUoc,"['euref', 'brexit', 'leadnotleave']"
76,76,76,821088,736919280063774720,731465935308128128,neutral,leave,2016-05-29T13:57:02.000Z,Last year 80% of new job vacancies were filled by people born abroad. #Brexit #BetterOffIn #LeadNotLeave #EURef,"['euref', 'brexit', 'leadnotleave', 'betteroffin']"
77,77,77,906975,739403247274823680,24358474,negative,remain,2016-06-05T10:27:26.000Z,"Sir John Major's anger at Leave campaign 'deceit' https://t.co/XBufGvjuIt
#Brexit #strongerin #leadnotleave #EUref","['euref', 'brexit', 'leadnotleave', 'strongerin']"
78,78,78,904669,739399521755639808,24358474,negative,remain,2016-06-05T10:12:38.000Z,"John Major: The Leave Campaign is a deceitful campaign

#Brexit #strongerin #leadnotleave #EUref","['euref', 'brexit', 'leadnotleave', 'strongerin']"
79,79,79,705960,732670787275137024,731465935308128128,neutral,other,2016-05-17T20:35:02.000Z,"About 1.3 million British citizens live in EU countries, about 3 million EU nationals live in the UK. #Brexit #LeadNotLeave #UKInEU #EURef","['euref', 'brexit', 'leadnotleave', 'ukineu']"
80,80,80,1316003,744839862147256320,717830426727989248,negative,other,2016-06-20T10:30:36.000Z,Ironic #brexit doubt our capabilities to lead inside the #EU. We have already shown our mettle by calling #EUref - our duty is #LeadNotLeave,"['euref', 'eu', 'leadnotleave', 'brexit']"
81,81,81,832643,737417810503163904,717830426727989248,negative,remain,2016-05-30T22:58:01.000Z,Now is wrong time to #Brexit. If we #Bremain &amp; #LeadNotLeave but don't achieve reform in the next 5 yrs THEN it's #EURef2 by public demand,"['euref2', 'leadnotleave', 'bremain', 'brexit']"
82,82,82,61120,696682121075826688,3135565264,neutral,leave,2016-02-08T13:08:56.000Z,"The #EUReferendum is About Britain’s History,Heritage &amp; Future 

#LeaveEU #EURef #StrongerIn #LeadNotLeave #Brexit https://t.co/vvAhptjyHS","['eureferendum', 'brexit', 'euref', 'leadnotleave', 'leaveeu', 'strongerin']"
83,83,83,1012302,741326321620508672,731465935308128128,negative,leave,2016-06-10T17:49:02.000Z,"There is no ""reformed European Union"". #Brexit #UKInEU #LeadNotLeave #EUReferendum","['eureferendum', 'brexit', 'leadnotleave', 'ukineu']"
84,84,84,792018,735836143019773952,731465935308128128,negative,leave,2016-05-26T14:13:02.000Z,49% of CBI members say that pan-EU employment rights are a negative for business (Source: CBI). #Brexit #UKInEU #LeadNotLeave #EUReferendum,"['eureferendum', 'brexit', 'leadnotleave', 'ukineu']"
85,85,85,989355,740991113683718144,731465935308128128,positive,other,2016-06-09T19:37:03.000Z,"Last year the number of EU workers in the UK rose by 224,000. #Brexit #Yes2EU #LeadNotLeave #EUReferendum","['eureferendum', 'brexit', 'leadnotleave', 'yes2eu']"
86,86,86,1398268,745307127233781760,572283696,negative,remain,2016-06-21T17:27:20.000Z,"#Glastonbury is IN!

#VoteREMAIN on Thursday!

#LeadNotLeave @StrongerIn Say NO to #Brexit #EUref https://t.co/UCYuIyWryv","['glastonbury', 'voteremain', 'brexit', 'leadnotleave', 'euref']"
87,87,87,920631,739743870011990016,731409036810309632,neutral,other,2016-06-06T09:00:57.000Z,"#GordonBrown: we should #leadnotleave
https://t.co/3ORlpsrSJ7
#Europe #Brexit @StrongerIn","['gordonbrown', 'europe', 'brexit', 'leadnotleave']"
88,88,88,896957,739075812528427008,161415462,neutral,remain,2016-06-04T12:46:19.000Z,#leadnotleave and stay in the #europeanUnion says #gordonBrown https://t.co/tPPcFNQbeT #Brexit,"['gordonbrown', 'europeanunion', 'brexit', 'leadnotleave']"
89,89,89,89005,700005497898975232,3135565264,neutral,leave,2016-02-17T17:14:50.000Z,"Dont be a sheep .... #VoteLeave 

#EURef #StrongerIn #StayinEU #LeadNotLeave #Brexit #EUdeal #GrassrootsOut https://t.co/bi9ia8cI2b","['grassrootsout', 'stayineu', 'voteleave', 'eudeal', 'brexit', 'euref', 'leadnotleave', 'strongerin']"
90,90,90,65644,697353457204854784,3135565264,neutral,other,2016-02-10T09:36:35.000Z,"Im voting to #LeaveEU

 #VoteLeave #EURef #StrongerIn #StrongerOut #LeadNotLeave #Brexit #VoteIN
 #GrassrootsOut #remaininEU #BetterOffOut","['grassrootsout', 'voteleave', 'remainineu', 'betteroffout', 'brexit', 'strongerout', 'euref', 'votein', 'leadnotleave', 'leaveeu', 'strongerin']"
91,91,91,118846,701000634594676736,3039502624,positive,remain,2016-02-20T11:09:09.000Z,Just put my first poster up :-) #Brexit #StrongerIn #GreenerIn #LeadNotLeave https://t.co/atGIflcbiY,"['greenerin', 'brexit', 'leadnotleave', 'strongerin']"
92,92,92,1142335,743064145701044224,1347719010,neutral,other,2016-06-15T12:54:32.000Z,"The UK, EU, NATO, and UN are the four pillars of our influence and security. Brexit seriously weakens the first three. #leadnotleave",['leadnotleave']
93,93,93,964940,740596999125356544,1245607699,neutral,other,2016-06-08T17:30:58.000Z,Write Brexit read Euxit https://t.co/BwA1sjbhVX #leadnotleave,['leadnotleave']
94,94,94,1078390,742428763946909696,313775431,neutral,leave,2016-06-13T18:49:45.000Z,@DCBMEP that's called reform...#brexit #leadnotleave,['leadnotleave']
95,95,95,1070651,742342344662454272,313775431,neutral,remain,2016-06-13T13:06:21.000Z,@2commakid and what did it say on the side of the 'leave' bus? A lie or not? #brexit #leadnotleave,"['leadnotleave', 'brexit']"
96,96,96,1072492,742362137427861504,313775431,neutral,other,2016-06-13T14:25:00.000Z,@StLionHeart you brought up Bazil. Look it up. #brexit #leadnotleave,"['leadnotleave', 'brexit']"
